,ChampLatex,ExpVal,InstanceID,RunIdx,t
841,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.351808559772782,0.0,1.0,11.95
842,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.32234607519428043,0.0,1.0,12.0
843,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5463571443377114,0.0,1.0,12.05
844,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.6413830934768575,0.0,1.0,12.1
845,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.4311859031586602,0.0,1.0,12.15
846,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.17150714550490972,0.0,1.0,12.2
847,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.07108993303566292,0.0,1.0,12.25
848,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.18559179599638867,0.0,1.0,12.3
849,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.48502574589263403,0.0,1.0,12.35
850,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.680417104596628,0.0,1.0,12.4
851,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5401047485335339,0.0,1.0,12.45
852,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.3318683015868285,0.0,1.0,12.5
853,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.37543668586074513,0.0,1.0,12.55
854,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5742662836261705,0.0,1.0,12.6
855,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7405527921515684,0.0,1.0,12.65
856,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7707000373158706,0.0,1.0,12.7
857,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5374301593276268,0.0,1.0,12.75
858,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.1786388705012047,0.0,1.0,12.8
859,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.07922022131438432,0.0,1.0,12.85
860,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.26126032262646437,0.0,1.0,12.9
861,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.40507616667136104,0.0,1.0,12.95
862,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.39823980938970527,0.0,1.0,13.0
863,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.31059179555836824,0.0,1.0,13.05
864,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.23344145440928865,0.0,1.0,13.1
865,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.3809064709197042,0.0,1.0,13.15
866,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7693558354057521,0.0,1.0,13.2
867,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.9825590583003435,0.0,1.0,13.25
868,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7836927132224208,0.0,1.0,13.3
869,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.4442904171674353,0.0,1.0,13.35
870,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.22619900880302507,0.0,1.0,13.4
871,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.1808283075612747,0.0,1.0,13.45
872,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.3132147215228808,0.0,1.0,13.5
873,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.4313243753806374,0.0,1.0,13.55
874,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.30027899952985676,0.0,1.0,13.6
875,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.11147674514273002,0.0,1.0,13.65
876,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.19271858254034993,0.0,1.0,13.7
877,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.4797045552274769,0.0,1.0,13.75
878,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7521331127217856,0.0,1.0,13.8
879,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.8822922069772239,0.0,1.0,13.85
880,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.729225818816129,0.0,1.0,13.9
881,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.38879546491091693,0.0,1.0,13.95
882,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.2614343917739946,0.0,1.0,14.0
883,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.42675271533737624,0.0,1.0,14.05
884,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5347753654016861,0.0,1.0,14.1
885,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.42902365244708557,0.0,1.0,14.15
886,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.23429331371831133,0.0,1.0,14.2
887,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.07787309218285766,0.0,1.0,14.25
888,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.1431432115311817,0.0,1.0,14.3
889,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.47997408474445236,0.0,1.0,14.35
890,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.735330257219282,0.0,1.0,14.4
891,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.6470086696635979,0.0,1.0,14.45
892,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.44202287942109686,0.0,1.0,14.5
893,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.3690156185520333,0.0,1.0,14.55
894,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.43647637567303577,0.0,1.0,14.6
895,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.6241574365155479,0.0,1.0,14.65
896,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.7624515019464474,0.0,1.0,14.7
897,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.5782536178793142,0.0,1.0,14.75
898,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.2101550364484041,0.0,1.0,14.8
899,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.0666252224867545,0.0,1.0,14.85
900,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.1950397833343037,0.0,1.0,14.9
901,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.3804645989798398,0.0,1.0,14.95
902,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",0.49602372163557223,0.0,1.0,15.0
903,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",1.0,1.0,1.0,0.0
904,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.838972471967735,1.0,1.0,0.05
905,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5017808049499086,1.0,1.0,0.1
906,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.24705192273171914,1.0,1.0,0.15
907,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.1670798880759013,1.0,1.0,0.2
908,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.1720079818141372,1.0,1.0,0.25
909,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.17140266601584464,1.0,1.0,0.3
910,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.15917339953893606,1.0,1.0,0.35
911,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.16787434084189684,1.0,1.0,0.4
912,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.247165449965681,1.0,1.0,0.45
913,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.4493450301965709,1.0,1.0,0.5
914,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.728413394375994,1.0,1.0,0.55
915,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.8904539656656854,1.0,1.0,0.6
916,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.7730784449661219,1.0,1.0,0.65
917,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.4683526989867274,1.0,1.0,0.7
918,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.24568514131784805,1.0,1.0,0.75
919,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.24224436160260673,1.0,1.0,0.8
920,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.34194271793340986,1.0,1.0,0.85
921,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.37543906913598735,1.0,1.0,0.9
922,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.31844246468536,1.0,1.0,0.95
923,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.253929580951302,1.0,1.0,1.0
924,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.2517350880197911,1.0,1.0,1.05
925,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.34067879646430343,1.0,1.0,1.1
926,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.4998330341330845,1.0,1.0,1.15
927,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.6179362796543556,1.0,1.0,1.2
928,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5618773796982346,1.0,1.0,1.25
929,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.3621871013292884,1.0,1.0,1.3
930,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.2388324531516583,1.0,1.0,1.35
931,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.34811556380851605,1.0,1.0,1.4
932,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5755806503786004,1.0,1.0,1.45
933,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.6787499163710433,1.0,1.0,1.5
934,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5758579195584427,1.0,1.0,1.55
935,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.3904557228121702,1.0,1.0,1.6
936,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.26232055595591475,1.0,1.0,1.65
937,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.2301915312897886,1.0,1.0,1.7
938,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.2687553131250662,1.0,1.0,1.75
939,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.321897453359349,1.0,1.0,1.8
940,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.3129357837686515,1.0,1.0,1.85
941,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.23593972095046734,1.0,1.0,1.9
942,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.22828272335969693,1.0,1.0,1.95
943,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.42856366483276775,1.0,1.0,2.0
944,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.7508615182601778,1.0,1.0,2.05
945,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.9257628792087519,1.0,1.0,2.1
946,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.8040272709204831,1.0,1.0,2.15
947,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5132181409718931,1.0,1.0,2.2
948,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.27376712020748,1.0,1.0,2.25
949,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.16847213742239645,1.0,1.0,2.3
950,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.1476920502382943,1.0,1.0,2.35
951,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.15334494546965377,1.0,1.0,2.4
952,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.1567390299018497,1.0,1.0,2.45
953,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.1572405347698862,1.0,1.0,2.5
954,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.22187004593523726,1.0,1.0,2.55
955,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.4448271603064332,1.0,1.0,2.6
956,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.7794244649056944,1.0,1.0,2.65
957,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.9900918806967224,1.0,1.0,2.7
958,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.8867143265617097,1.0,1.0,2.75
959,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5600817663370978,1.0,1.0,2.8
960,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.2768459227602796,1.0,1.0,2.85
961,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.17805451349280366,1.0,1.0,2.9
962,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.18978315667186044,1.0,1.0,2.95
963,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.19731028357074593,1.0,1.0,3.0
964,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.17950240663865172,1.0,1.0,3.05
965,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.1741479150791793,1.0,1.0,3.1
966,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.22851554014256498,1.0,1.0,3.15
967,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.39276071732165,1.0,1.0,3.2
968,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.6496550017241262,1.0,1.0,3.25
969,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.839264401572064,1.0,1.0,3.3
970,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.779646920239068,1.0,1.0,3.35
971,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5040040912151229,1.0,1.0,3.4
972,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.26475964221091797,1.0,1.0,3.45
973,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.24508371426300182,1.0,1.0,3.5
974,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.36447080736191495,1.0,1.0,3.55
975,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.4295377747109437,1.0,1.0,3.6
976,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.37700543806035747,1.0,1.0,3.65
977,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.288230823724594,1.0,1.0,3.7
978,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.25125406772830744,1.0,1.0,3.75
979,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.3015828418332551,1.0,1.0,3.8
980,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.42946133171672624,1.0,1.0,3.85
981,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5508884225580253,1.0,1.0,3.9
982,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.535623893781168,1.0,1.0,3.95
983,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.3700057355023837,1.0,1.0,4.0
984,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.23936250300214199,1.0,1.0,4.05
985,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.32953872824100877,1.0,1.0,4.1
986,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5761985343961685,1.0,1.0,4.15
987,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.7295470452513132,1.0,1.0,4.2
988,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.6542222746914739,1.0,1.0,4.25
989,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.4502150115829991,1.0,1.0,4.3
990,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.28293286385261146,1.0,1.0,4.35
991,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.21644646196996273,1.0,1.0,4.4
992,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.2290064329129521,1.0,1.0,4.45
993,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.27218815716126554,1.0,1.0,4.5
994,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.27974396317700295,1.0,1.0,4.55
995,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.2258495422335791,1.0,1.0,4.6
996,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.21262812054686714,1.0,1.0,4.65
997,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.38724203624236947,1.0,1.0,4.7
998,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.7149527742617207,1.0,1.0,4.75
999,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.9430148913686999,1.0,1.0,4.8
1000,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.8722599328292265,1.0,1.0,4.85
1001,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5822215778405015,1.0,1.0,4.9
1002,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.30807903510178825,1.0,1.0,4.95
1003,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.17495097422227435,1.0,1.0,5.0
1004,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.1438247437327924,1.0,1.0,5.05
1005,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.14409836457480377,1.0,1.0,5.1
1006,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.14629779430932097,1.0,1.0,5.15
1007,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.14941982754160124,1.0,1.0,5.2
1008,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.20146189731256378,1.0,1.0,5.25
1009,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.39168145463635284,1.0,1.0,5.3
1010,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.711871599910595,1.0,1.0,5.35
1011,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.9610361378166073,1.0,1.0,5.4
1012,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.9193822992858639,1.0,1.0,5.45
1013,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.616737334693233,1.0,1.0,5.5
1014,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.3108481133108964,1.0,1.0,5.55
1015,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.18975515725424585,1.0,1.0,5.6
1016,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.20776638782966544,1.0,1.0,5.65
1017,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.22922318919873266,1.0,1.0,5.7
1018,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.20925490362893767,1.0,1.0,5.75
1019,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.1884370089829376,1.0,1.0,5.8
1020,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.21803743356170197,1.0,1.0,5.85
1021,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.344918285828677,1.0,1.0,5.9
1022,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5717612497028265,1.0,1.0,5.95
1023,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.7753813971754788,1.0,1.0,6.0
1024,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.7696682388975128,1.0,1.0,6.05
1025,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5328282310902758,1.0,1.0,6.1
1026,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.28500614290882187,1.0,1.0,6.15
1027,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.2452317577392537,1.0,1.0,6.2
1028,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.3789525422632151,1.0,1.0,6.25
1029,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.4806388818778188,1.0,1.0,6.3
1030,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.44246081149443234,1.0,1.0,6.35
1031,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.33333585139896355,1.0,1.0,6.4
1032,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.261045766552914,1.0,1.0,6.45
1033,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.27334255104238536,1.0,1.0,6.5
1034,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.36726098337914914,1.0,1.0,6.55
1035,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.48160576015960255,1.0,1.0,6.6
1036,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.498398208294435,1.0,1.0,6.65
1037,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.3702114840249641,1.0,1.0,6.7
1038,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.2399775244936801,1.0,1.0,6.75
1039,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.30832314559034285,1.0,1.0,6.8
1040,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5642474118328038,1.0,1.0,6.85
1041,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.7671310779894353,1.0,1.0,6.9
1042,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.7310096084579084,1.0,1.0,6.95
1043,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5185666282482327,1.0,1.0,7.0
1044,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.3135120097574205,1.0,1.0,7.05
1045,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.2120099781588733,1.0,1.0,7.1
1046,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.19939943278206518,1.0,1.0,7.15
1047,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.2289919200316119,1.0,1.0,7.2
1048,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.24515095645119678,1.0,1.0,7.25
1049,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.2122610519579,1.0,1.0,7.3
1050,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.1985098150312139,1.0,1.0,7.35
1051,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.3466677509480997,1.0,1.0,7.4
1052,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.6681293506266384,1.0,1.0,7.45
1053,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.9412553151760065,1.0,1.0,7.5
1054,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.9290037453888147,1.0,1.0,7.55
1055,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.6534916392479823,1.0,1.0,7.6
1056,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.3496643036033964,1.0,1.0,7.65
1057,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.1865936993879737,1.0,1.0,7.7
1058,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.14594035027933355,1.0,1.0,7.75
1059,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.143659266925513,1.0,1.0,7.8
1060,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.14271500759911693,1.0,1.0,7.85
1061,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.1449363272262896,1.0,1.0,7.9
1062,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.1859375991339491,1.0,1.0,7.95
1063,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.3441828914653068,1.0,1.0,8.0
1064,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.6402879550346212,1.0,1.0,8.05
1065,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.9147696833213843,1.0,1.0,8.1
1066,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.9345745476451821,1.0,1.0,8.15
1067,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.668413526155694,1.0,1.0,8.2
1068,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.3482456725787235,1.0,1.0,8.25
1069,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.20218657301405876,1.0,1.0,8.3
1070,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.22397152387011132,1.0,1.0,8.35
1071,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.2646104564060066,1.0,1.0,8.4
1072,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.24815487169656877,1.0,1.0,8.45
1073,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.21184382931404536,1.0,1.0,8.5
1074,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.2160584695923136,1.0,1.0,8.55
1075,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.3066589319010969,1.0,1.0,8.6
1076,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.4982206981452372,1.0,1.0,8.65
1077,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.702692756905985,1.0,1.0,8.7
1078,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.7434324446056497,1.0,1.0,8.75
1079,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5523422877666118,1.0,1.0,8.8
1080,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.30544597803829804,1.0,1.0,8.85
1081,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.2437011280563024,1.0,1.0,8.9
1082,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.3846804884245702,1.0,1.0,8.95
1083,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5252683384275091,1.0,1.0,9.0
1084,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.5119602022075364,1.0,1.0,9.05
1085,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.3889340388528353,1.0,1.0,9.1
1086,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.2813583966438997,1.0,1.0,9.15
1087,"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",0.2558090587322848,1.0,1.0,9.2
