,champion_f_score,config_id,crossover_method,log_file,mutation_method,mutation_probability,num_protected_elite_models,number_generations,number_possible_models,number_sites,number_terms,resources,selection_method,starting_population_size,relative_resources,ResourceRequirement,true_found
428,0.9090909090909091,42.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,1.0,4.0,1024.0,5.0,10.0,544.0,roulette,16.0,0.032196969696969696,low,False
429,0.9411764705882353,45.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,0.0,4.0,1024.0,5.0,10.0,544.0,roulette,16.0,0.032196969696969696,low,False
430,0.923076923076923,44.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,3.0,4.0,1024.0,5.0,10.0,544.0,roulette,16.0,0.032196969696969696,low,False
431,0.923076923076923,43.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,2.0,4.0,1024.0,5.0,10.0,544.0,roulette,16.0,0.032196969696969696,low,False
432,1.0,46.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,1.0,4.0,1024.0,5.0,10.0,544.0,roulette,16.0,0.032196969696969696,low,True
433,0.9333333333333333,48.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,3.0,4.0,1024.0,5.0,10.0,544.0,roulette,16.0,0.032196969696969696,low,False
434,1.0,47.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,2.0,4.0,1024.0,5.0,10.0,544.0,roulette,16.0,0.032196969696969696,low,True
435,0.8333333333333334,65.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,0.0,8.0,1024.0,5.0,10.0,80.0,roulette,4.0,0.004734848484848485,low,False
436,0.7692307692307693,66.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,1.0,8.0,1024.0,5.0,10.0,80.0,roulette,4.0,0.004734848484848485,low,False
437,0.9090909090909091,67.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,2.0,8.0,1024.0,5.0,10.0,80.0,roulette,4.0,0.004734848484848485,low,False
438,0.8333333333333334,68.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,3.0,8.0,1024.0,5.0,10.0,80.0,roulette,4.0,0.004734848484848485,low,False
439,0.7272727272727273,69.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,0.0,8.0,1024.0,5.0,10.0,80.0,roulette,4.0,0.004734848484848485,low,False
440,0.6,70.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,1.0,8.0,1024.0,5.0,10.0,80.0,roulette,4.0,0.004734848484848485,low,False
441,1.0,53.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,0.0,4.0,1024.0,5.0,10.0,2112.0,roulette,32.0,0.125,low,True
442,0.7272727272727272,71.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,2.0,8.0,1024.0,5.0,10.0,80.0,roulette,4.0,0.004734848484848485,low,False
443,0.7272727272727273,72.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,3.0,8.0,1024.0,5.0,10.0,80.0,roulette,4.0,0.004734848484848485,low,False
444,0.9090909090909091,73.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,0.0,8.0,1024.0,5.0,10.0,80.0,roulette,4.0,0.004734848484848485,low,False
445,0.5714285714285715,76.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,3.0,8.0,1024.0,5.0,10.0,80.0,roulette,4.0,0.004734848484848485,low,False
446,0.7692307692307692,74.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,1.0,8.0,1024.0,5.0,10.0,80.0,roulette,4.0,0.004734848484848485,low,False
447,0.8,75.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,2.0,8.0,1024.0,5.0,10.0,80.0,roulette,4.0,0.004734848484848485,low,False
448,0.888888888888889,77.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,0.0,8.0,1024.0,5.0,10.0,80.0,roulette,4.0,0.004734848484848485,low,False
449,1.0,79.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,2.0,8.0,1024.0,5.0,10.0,80.0,roulette,4.0,0.004734848484848485,low,True
450,0.8333333333333334,78.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,1.0,8.0,1024.0,5.0,10.0,80.0,roulette,4.0,0.004734848484848485,low,False
451,0.7692307692307693,80.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,3.0,8.0,1024.0,5.0,10.0,80.0,roulette,4.0,0.004734848484848485,low,False
452,1.0,81.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,0.0,8.0,1024.0,5.0,10.0,288.0,roulette,8.0,0.017045454545454544,low,True
453,1.0,82.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,1.0,8.0,1024.0,5.0,10.0,288.0,roulette,8.0,0.017045454545454544,low,True
454,0.9090909090909091,83.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,2.0,8.0,1024.0,5.0,10.0,288.0,roulette,8.0,0.017045454545454544,low,False
455,1.0,84.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,3.0,8.0,1024.0,5.0,10.0,288.0,roulette,8.0,0.017045454545454544,low,True
456,0.923076923076923,85.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,0.0,8.0,1024.0,5.0,10.0,288.0,roulette,8.0,0.017045454545454544,low,False
457,1.0,86.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,1.0,8.0,1024.0,5.0,10.0,288.0,roulette,8.0,0.017045454545454544,low,True
458,0.9090909090909091,87.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,2.0,8.0,1024.0,5.0,10.0,288.0,roulette,8.0,0.017045454545454544,low,False
459,0.9090909090909091,88.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,3.0,8.0,1024.0,5.0,10.0,288.0,roulette,8.0,0.017045454545454544,low,False
460,0.923076923076923,89.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,0.0,8.0,1024.0,5.0,10.0,288.0,roulette,8.0,0.017045454545454544,low,False
461,1.0,90.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,1.0,8.0,1024.0,5.0,10.0,288.0,roulette,8.0,0.017045454545454544,low,True
462,1.0,92.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,3.0,8.0,1024.0,5.0,10.0,288.0,roulette,8.0,0.017045454545454544,low,True
463,0.9090909090909091,91.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,2.0,8.0,1024.0,5.0,10.0,288.0,roulette,8.0,0.017045454545454544,low,False
464,0.9090909090909091,93.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,0.0,8.0,1024.0,5.0,10.0,288.0,roulette,8.0,0.017045454545454544,low,False
465,0.8,94.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,1.0,8.0,1024.0,5.0,10.0,288.0,roulette,8.0,0.017045454545454544,low,False
466,1.0,95.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,2.0,8.0,1024.0,5.0,10.0,288.0,roulette,8.0,0.017045454545454544,low,True
467,1.0,96.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,3.0,8.0,1024.0,5.0,10.0,288.0,roulette,8.0,0.017045454545454544,low,True
468,1.0,97.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,0.0,8.0,1024.0,5.0,10.0,1088.0,roulette,16.0,0.06439393939393939,low,True
469,1.0,98.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,1.0,8.0,1024.0,5.0,10.0,1088.0,roulette,16.0,0.06439393939393939,low,True
470,1.0,101.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,0.0,8.0,1024.0,5.0,10.0,1088.0,roulette,16.0,0.06439393939393939,low,True
471,1.0,99.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,2.0,8.0,1024.0,5.0,10.0,1088.0,roulette,16.0,0.06439393939393939,low,True
472,1.0,100.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,3.0,8.0,1024.0,5.0,10.0,1088.0,roulette,16.0,0.06439393939393939,low,True
473,1.0,102.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,1.0,8.0,1024.0,5.0,10.0,1088.0,roulette,16.0,0.06439393939393939,low,True
474,1.0,103.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,2.0,8.0,1024.0,5.0,10.0,1088.0,roulette,16.0,0.06439393939393939,low,True
475,1.0,104.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,3.0,8.0,1024.0,5.0,10.0,1088.0,roulette,16.0,0.06439393939393939,low,True
476,1.0,106.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,1.0,8.0,1024.0,5.0,10.0,1088.0,roulette,16.0,0.06439393939393939,low,True
477,1.0,105.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,0.0,8.0,1024.0,5.0,10.0,1088.0,roulette,16.0,0.06439393939393939,low,True
478,1.0,108.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,3.0,8.0,1024.0,5.0,10.0,1088.0,roulette,16.0,0.06439393939393939,low,True
479,1.0,109.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,0.0,8.0,1024.0,5.0,10.0,1088.0,roulette,16.0,0.06439393939393939,low,True
480,0.923076923076923,107.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,2.0,8.0,1024.0,5.0,10.0,1088.0,roulette,16.0,0.06439393939393939,low,False
481,1.0,110.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,1.0,8.0,1024.0,5.0,10.0,1088.0,roulette,16.0,0.06439393939393939,low,True
482,1.0,111.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,2.0,8.0,1024.0,5.0,10.0,1088.0,roulette,16.0,0.06439393939393939,low,True
483,1.0,112.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,3.0,8.0,1024.0,5.0,10.0,1088.0,roulette,16.0,0.06439393939393939,low,True
484,0.9090909090909091,129.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,0.0,16.0,1024.0,5.0,10.0,160.0,roulette,4.0,0.00946969696969697,low,False
485,0.8333333333333333,130.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,1.0,16.0,1024.0,5.0,10.0,160.0,roulette,4.0,0.00946969696969697,low,False
486,1.0,131.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,2.0,16.0,1024.0,5.0,10.0,160.0,roulette,4.0,0.00946969696969697,low,True
487,0.9333333333333333,132.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,3.0,16.0,1024.0,5.0,10.0,160.0,roulette,4.0,0.00946969696969697,low,False
488,1.0,133.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,0.0,16.0,1024.0,5.0,10.0,160.0,roulette,4.0,0.00946969696969697,low,True
489,1.0,134.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,1.0,16.0,1024.0,5.0,10.0,160.0,roulette,4.0,0.00946969696969697,low,True
490,0.8,135.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,2.0,16.0,1024.0,5.0,10.0,160.0,roulette,4.0,0.00946969696969697,low,False
491,0.923076923076923,136.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,3.0,16.0,1024.0,5.0,10.0,160.0,roulette,4.0,0.00946969696969697,low,False
492,0.8,137.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,0.0,16.0,1024.0,5.0,10.0,160.0,roulette,4.0,0.00946969696969697,low,False
493,1.0,138.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,1.0,16.0,1024.0,5.0,10.0,160.0,roulette,4.0,0.00946969696969697,low,True
494,0.888888888888889,139.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,2.0,16.0,1024.0,5.0,10.0,160.0,roulette,4.0,0.00946969696969697,low,False
495,1.0,141.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,0.0,16.0,1024.0,5.0,10.0,160.0,roulette,4.0,0.00946969696969697,low,True
496,1.0,140.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,3.0,16.0,1024.0,5.0,10.0,160.0,roulette,4.0,0.00946969696969697,low,True
497,0.8333333333333333,142.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,1.0,16.0,1024.0,5.0,10.0,160.0,roulette,4.0,0.00946969696969697,low,False
498,0.9333333333333333,143.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,2.0,16.0,1024.0,5.0,10.0,160.0,roulette,4.0,0.00946969696969697,low,False
499,0.8,144.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,3.0,16.0,1024.0,5.0,10.0,160.0,roulette,4.0,0.00946969696969697,low,False
500,1.0,145.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,0.0,16.0,1024.0,5.0,10.0,576.0,roulette,8.0,0.03409090909090909,low,True
501,1.0,146.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,1.0,16.0,1024.0,5.0,10.0,576.0,roulette,8.0,0.03409090909090909,low,True
502,1.0,147.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,2.0,16.0,1024.0,5.0,10.0,576.0,roulette,8.0,0.03409090909090909,low,True
503,1.0,148.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,3.0,16.0,1024.0,5.0,10.0,576.0,roulette,8.0,0.03409090909090909,low,True
504,1.0,149.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,0.0,16.0,1024.0,5.0,10.0,576.0,roulette,8.0,0.03409090909090909,low,True
505,1.0,150.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,1.0,16.0,1024.0,5.0,10.0,576.0,roulette,8.0,0.03409090909090909,low,True
506,1.0,151.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,2.0,16.0,1024.0,5.0,10.0,576.0,roulette,8.0,0.03409090909090909,low,True
507,1.0,152.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,3.0,16.0,1024.0,5.0,10.0,576.0,roulette,8.0,0.03409090909090909,low,True
508,1.0,153.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,0.0,16.0,1024.0,5.0,10.0,576.0,roulette,8.0,0.03409090909090909,low,True
509,1.0,154.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,1.0,16.0,1024.0,5.0,10.0,576.0,roulette,8.0,0.03409090909090909,low,True
510,1.0,155.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,2.0,16.0,1024.0,5.0,10.0,576.0,roulette,8.0,0.03409090909090909,low,True
511,1.0,156.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,3.0,16.0,1024.0,5.0,10.0,576.0,roulette,8.0,0.03409090909090909,low,True
512,1.0,157.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,0.0,16.0,1024.0,5.0,10.0,576.0,roulette,8.0,0.03409090909090909,low,True
513,1.0,159.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,2.0,16.0,1024.0,5.0,10.0,576.0,roulette,8.0,0.03409090909090909,low,True
514,1.0,158.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,1.0,16.0,1024.0,5.0,10.0,576.0,roulette,8.0,0.03409090909090909,low,True
515,1.0,160.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,3.0,16.0,1024.0,5.0,10.0,576.0,roulette,8.0,0.03409090909090909,low,True
516,1.0,161.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,0.0,16.0,1024.0,5.0,10.0,2176.0,roulette,16.0,0.12878787878787878,low,True
517,1.0,165.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,0.0,16.0,1024.0,5.0,10.0,2176.0,roulette,16.0,0.12878787878787878,low,True
518,1.0,162.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,1.0,16.0,1024.0,5.0,10.0,2176.0,roulette,16.0,0.12878787878787878,low,True
519,1.0,166.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,1.0,16.0,1024.0,5.0,10.0,2176.0,roulette,16.0,0.12878787878787878,low,True
520,1.0,163.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,2.0,16.0,1024.0,5.0,10.0,2176.0,roulette,16.0,0.12878787878787878,low,True
521,1.0,164.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,3.0,16.0,1024.0,5.0,10.0,2176.0,roulette,16.0,0.12878787878787878,low,True
522,1.0,170.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,1.0,16.0,1024.0,5.0,10.0,2176.0,roulette,16.0,0.12878787878787878,low,True
523,1.0,167.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,2.0,16.0,1024.0,5.0,10.0,2176.0,roulette,16.0,0.12878787878787878,low,True
524,1.0,169.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,0.0,16.0,1024.0,5.0,10.0,2176.0,roulette,16.0,0.12878787878787878,low,True
525,1.0,168.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,3.0,16.0,1024.0,5.0,10.0,2176.0,roulette,16.0,0.12878787878787878,low,True
526,1.0,171.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,2.0,16.0,1024.0,5.0,10.0,2176.0,roulette,16.0,0.12878787878787878,low,True
527,1.0,172.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,3.0,16.0,1024.0,5.0,10.0,2176.0,roulette,16.0,0.12878787878787878,low,True
528,1.0,173.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,0.0,16.0,1024.0,5.0,10.0,2176.0,roulette,16.0,0.12878787878787878,low,True
529,1.0,175.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,2.0,16.0,1024.0,5.0,10.0,2176.0,roulette,16.0,0.12878787878787878,low,True
530,1.0,174.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,1.0,16.0,1024.0,5.0,10.0,2176.0,roulette,16.0,0.12878787878787878,low,True
531,1.0,176.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,3.0,16.0,1024.0,5.0,10.0,2176.0,roulette,16.0,0.12878787878787878,low,True
532,1.0,193.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,0.0,32.0,1024.0,5.0,10.0,320.0,roulette,4.0,0.01893939393939394,low,True
533,1.0,194.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,1.0,32.0,1024.0,5.0,10.0,320.0,roulette,4.0,0.01893939393939394,low,True
534,1.0,195.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,2.0,32.0,1024.0,5.0,10.0,320.0,roulette,4.0,0.01893939393939394,low,True
535,1.0,196.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,3.0,32.0,1024.0,5.0,10.0,320.0,roulette,4.0,0.01893939393939394,low,True
536,1.0,197.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,0.0,32.0,1024.0,5.0,10.0,320.0,roulette,4.0,0.01893939393939394,low,True
537,0.8,198.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,1.0,32.0,1024.0,5.0,10.0,320.0,roulette,4.0,0.01893939393939394,low,False
538,1.0,199.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,2.0,32.0,1024.0,5.0,10.0,320.0,roulette,4.0,0.01893939393939394,low,True
539,0.923076923076923,201.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,0.0,32.0,1024.0,5.0,10.0,320.0,roulette,4.0,0.01893939393939394,low,False
540,1.0,202.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,1.0,32.0,1024.0,5.0,10.0,320.0,roulette,4.0,0.01893939393939394,low,True
541,1.0,200.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,3.0,32.0,1024.0,5.0,10.0,320.0,roulette,4.0,0.01893939393939394,low,True
542,1.0,203.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,2.0,32.0,1024.0,5.0,10.0,320.0,roulette,4.0,0.01893939393939394,low,True
543,1.0,205.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,0.0,32.0,1024.0,5.0,10.0,320.0,roulette,4.0,0.01893939393939394,low,True
544,1.0,204.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,3.0,32.0,1024.0,5.0,10.0,320.0,roulette,4.0,0.01893939393939394,low,True
545,1.0,206.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,1.0,32.0,1024.0,5.0,10.0,320.0,roulette,4.0,0.01893939393939394,low,True
546,1.0,207.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,2.0,32.0,1024.0,5.0,10.0,320.0,roulette,4.0,0.01893939393939394,low,True
547,1.0,208.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.33,3.0,32.0,1024.0,5.0,10.0,320.0,roulette,4.0,0.01893939393939394,low,True
548,1.0,209.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,0.0,32.0,1024.0,5.0,10.0,1152.0,roulette,8.0,0.06818181818181818,low,True
549,1.0,211.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,2.0,32.0,1024.0,5.0,10.0,1152.0,roulette,8.0,0.06818181818181818,low,True
550,1.0,212.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,3.0,32.0,1024.0,5.0,10.0,1152.0,roulette,8.0,0.06818181818181818,low,True
551,1.0,210.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.0,1.0,32.0,1024.0,5.0,10.0,1152.0,roulette,8.0,0.06818181818181818,low,True
552,1.0,213.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,0.0,32.0,1024.0,5.0,10.0,1152.0,roulette,8.0,0.06818181818181818,low,True
553,1.0,214.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,1.0,32.0,1024.0,5.0,10.0,1152.0,roulette,8.0,0.06818181818181818,low,True
554,1.0,215.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,2.0,32.0,1024.0,5.0,10.0,1152.0,roulette,8.0,0.06818181818181818,low,True
555,1.0,216.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.1,3.0,32.0,1024.0,5.0,10.0,1152.0,roulette,8.0,0.06818181818181818,low,True
556,1.0,217.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,0.0,32.0,1024.0,5.0,10.0,1152.0,roulette,8.0,0.06818181818181818,low,True
557,1.0,218.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,1.0,32.0,1024.0,5.0,10.0,1152.0,roulette,8.0,0.06818181818181818,low,True
558,1.0,219.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,2.0,32.0,1024.0,5.0,10.0,1152.0,roulette,8.0,0.06818181818181818,low,True
559,1.0,220.0,one_point,/home/bf16951/QMD/Scripts/genetic_alg_param_sweep/output.log,element_wise,0.25,3.0,32.0,1024.0,5.0,10.0,1152.0,roulette,8.0,0.06818181818181818,low,True
